TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
8:56 PM,61.0,55.9,83,29.87,10.0,WNW,11.5,-,N/A,,Partly Cloudy,290,2015-07-17 03:56:00
9:56 PM,61.0,55.9,83,29.88,10.0,WNW,10.4,-,N/A,,Partly Cloudy,300,2015-07-17 04:56:00
10:56 PM,61.0,55.9,83,29.88,10.0,WNW,9.2,-,N/A,,Partly Cloudy,300,2015-07-17 05:56:00
11:56 PM,60.1,55.9,86,29.88,10.0,WNW,6.9,-,N/A,,Partly Cloudy,300,2015-07-17 06:56:00


12:56 AM,60.1,55.9,86,29.88,10.0,WNW,6.9,-,N/A,,Partly Cloudy,290,2015-07-17 07:56:00
1:44 AM,60.8,55.4,82,29.87,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,290,2015-07-17 08:44:00
1:56 AM,60.1,55.9,86,29.87,10.0,WNW,5.8,-,N/A,,Mostly Cloudy,290,2015-07-17 08:56:00
2:39 AM,59.0,55.4,88,29.87,10.0,WNW,4.6,-,N/A,,Scattered Clouds,290,2015-07-17 09:39:00
2:56 AM,59.0,55.0,87,29.86,10.0,West,4.6,-,N/A,,Scattered Clouds,280,2015-07-17 09:56:00
3:56 AM,60.1,55.0,83,29.86,10.0,SW,3.5,-,N/A,,Mostly Cloudy,230,2015-07-17 10:56:00
4:56 AM,60.1,55.0,83,29.86,10.0,West,4.6,-,N/A,,Mostly Cloudy,270,2015-07-17 11:56:00
5:56 AM,60.1,55.0,83,29.86,10.0,West,3.5,-,N/A,,Mostly Cloudy,270,2015-07-17 12:56:00
6:56 AM,61.0,55.0,81,29.86,10.0,SW,3.5,-,N/A,,Mostly Cloudy,220,2015-07-17 13:56:00
7:56 AM,62.1,55.0,78,29.86,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-17 14:56:00
8:56 AM,63.0,55.9,78,29.87,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-17 15:56:00
9:21 AM,64.4,57.2,77,29.87,10.0,NE,3.5,-,N/A,,Scattered Clouds,50,2015-07-17 16:21:00
9:56 AM,66.0,57.9,75,29.86,10.0,NNE,6.9,-,N/A,,Scattered Clouds,20,2015-07-17 16:56:00
10:56 AM,68.0,57.9,70,29.86,10.0,NE,5.8,-,N/A,,Scattered Clouds,50,2015-07-17 17:56:00
11:56 AM,70.0,59.0,68,29.86,10.0,NNE,8.1,-,N/A,,Scattered Clouds,20,2015-07-17 18:56:00
12:56 PM,73.0,57.9,59,29.84,10.0,NW,12.7,-,N/A,,Mostly Cloudy,320,2015-07-17 19:56:00
1:56 PM,71.1,57.0,61,29.82,10.0,NW,18.4,-,N/A,,Mostly Cloudy,310,2015-07-17 20:56:00
2:56 PM,72.0,57.0,59,29.81,10.0,WNW,18.4,-,N/A,,Scattered Clouds,300,2015-07-17 21:56:00
3:56 PM,72.0,57.0,59,29.79,10.0,WNW,19.6,-,N/A,,Scattered Clouds,300,2015-07-17 22:56:00
4:56 PM,70.0,57.0,63,29.78,10.0,WNW,20.7,-,N/A,,Scattered Clouds,300,2015-07-17 23:56:00
5:56 PM,68.0,57.0,68,29.78,10.0,WNW,23.0,-,N/A,,Scattered Clouds,300,2015-07-18 00:56:00
6:56 PM,64.9,55.9,73,29.78,10.0,WNW,21.9,-,N/A,,Scattered Clouds,300,2015-07-18 01:56:00
7:56 PM,63.0,55.0,75,29.78,10.0,WNW,17.3,-,N/A,,Scattered Clouds,290,2015-07-18 02:56:00
8:56 PM,61.0,55.0,81,29.80,10.0,WNW,19.6,-,N/A,,Scattered Clouds,290,2015-07-18 03:56:00
9:56 PM,61.0,55.0,81,29.83,10.0,West,17.3,-,N/A,,Scattered Clouds,280,2015-07-18 04:56:00
10:56 PM,61.0,55.0,81,29.83,10.0,West,10.4,-,N/A,,Scattered Clouds,270,2015-07-18 05:56:00
11:56 PM,60.1,55.0,83,29.83,10.0,WNW,10.4,-,N/A,,Partly Cloudy,290,2015-07-18 06:56:00


12:56 AM,60.1,55.0,83,29.84,10.0,West,6.9,-,N/A,,Partly Cloudy,280,2015-07-18 07:56:00
1:56 AM,60.1,55.0,83,29.84,10.0,WNW,6.9,-,N/A,,Partly Cloudy,300,2015-07-18 08:56:00
2:56 AM,60.1,55.0,83,29.85,10.0,WNW,4.6,-,N/A,,Partly Cloudy,300,2015-07-18 09:56:00
3:56 AM,59.0,54.0,83,29.85,10.0,West,4.6,-,N/A,,Partly Cloudy,280,2015-07-18 10:56:00
4:56 AM,59.0,54.0,83,29.86,10.0,West,4.6,-,N/A,,Partly Cloudy,280,2015-07-18 11:56:00
5:56 AM,60.1,55.0,83,29.87,10.0,South,9.2,-,N/A,,Scattered Clouds,170,2015-07-18 12:56:00
6:56 AM,61.0,55.0,81,29.91,10.0,SW,5.8,-,N/A,,Mostly Cloudy,220,2015-07-18 13:56:00
7:56 AM,62.1,54.0,75,29.91,10.0,SSW,8.1,-,N/A,,Mostly Cloudy,210,2015-07-18 14:56:00
8:56 AM,64.0,54.0,70,29.93,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,200,2015-07-18 15:56:00
9:56 AM,66.0,55.0,68,29.94,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-18 16:56:00
10:19 AM,66.2,55.4,68,29.93,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2015-07-18 17:19:00
10:56 AM,69.1,55.0,61,29.93,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2015-07-18 17:56:00
11:56 AM,71.1,57.0,61,29.94,10.0,North,10.4,-,N/A,,Scattered Clouds,350,2015-07-18 18:56:00
12:56 PM,73.0,55.0,53,29.93,10.0,West,3.5,-,N/A,,Partly Cloudy,260,2015-07-18 19:56:00
1:56 PM,75.0,54.0,48,29.93,10.0,SW,10.4,-,N/A,,Partly Cloudy,230,2015-07-18 20:56:00
2:56 PM,75.0,54.0,48,29.92,10.0,WSW,15.0,21.9,N/A,,Partly Cloudy,250,2015-07-18 21:56:00
3:56 PM,75.0,53.1,46,29.91,10.0,WSW,15.0,23.0,N/A,,Partly Cloudy,240,2015-07-18 22:56:00
4:56 PM,73.9,53.1,48,29.91,10.0,WSW,12.7,-,N/A,,Partly Cloudy,240,2015-07-18 23:56:00
5:56 PM,73.0,53.1,49,29.91,10.0,WSW,15.0,-,N/A,,Partly Cloudy,250,2015-07-19 00:56:00
6:56 PM,70.0,53.1,55,29.92,10.0,WSW,12.7,-,N/A,,Partly Cloudy,250,2015-07-19 01:56:00
7:56 PM,68.0,54.0,61,29.94,10.0,WSW,11.5,-,N/A,,Partly Cloudy,250,2015-07-19 02:56:00
8:56 PM,66.9,54.0,63,29.96,10.0,West,8.1,-,N/A,,Partly Cloudy,270,2015-07-19 03:56:00
9:56 PM,66.0,54.0,65,29.99,10.0,West,4.6,-,N/A,,Partly Cloudy,260,2015-07-19 04:56:00
10:56 PM,66.0,54.0,65,30.01,10.0,West,6.9,-,N/A,,Scattered Clouds,280,2015-07-19 05:56:00
11:56 PM,66.0,54.0,65,30.01,10.0,West,6.9,-,N/A,,Scattered Clouds,260,2015-07-19 06:56:00


12:56 AM,66.0,54.0,65,30.02,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-07-19 07:56:00
1:56 AM,66.0,53.1,63,30.00,10.0,West,11.5,-,N/A,,Scattered Clouds,260,2015-07-19 08:56:00
2:56 AM,64.9,54.0,68,30.01,10.0,WNW,6.9,-,N/A,,Partly Cloudy,290,2015-07-19 09:56:00
3:56 AM,64.0,55.9,75,30.02,10.0,NNW,6.9,-,N/A,,Partly Cloudy,330,2015-07-19 10:56:00
4:56 AM,64.0,55.0,73,30.03,10.0,NW,3.5,-,N/A,,Partly Cloudy,310,2015-07-19 11:56:00
5:56 AM,63.0,54.0,72,30.05,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2015-07-19 12:56:00
6:56 AM,64.9,55.9,73,30.05,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-19 13:56:00
7:56 AM,66.0,57.0,73,30.06,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-19 14:56:00
8:56 AM,68.0,59.0,73,30.06,10.0,NNE,3.5,-,N/A,,Mostly Cloudy,30,2015-07-19 15:56:00
9:56 AM,70.0,59.0,68,30.05,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-07-19 16:56:00
10:56 AM,71.1,57.9,63,30.06,10.0,East,3.5,-,N/A,,Mostly Cloudy,80,2015-07-19 17:56:00
11:56 AM,75.9,57.0,52,30.06,10.0,Calm,Calm,-,N/A,Thunderstorm,Thunderstorm,0,2015-07-19 18:56:00
12:11 PM,75.2,57.2,53,30.06,10.0,East,5.8,-,N/A,,Scattered Clouds,80,2015-07-19 19:11:00
12:56 PM,75.9,59.0,56,30.05,10.0,NE,5.8,-,N/A,,Scattered Clouds,40,2015-07-19 19:56:00
1:56 PM,79.0,60.1,52,30.04,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2015-07-19 20:56:00
2:56 PM,87.1,57.0,36,30.03,10.0,WNW,16.1,-,N/A,,Mostly Cloudy,300,2015-07-19 21:56:00
3:12 PM,87.8,57.2,35,30.02,10.0,WSW,15.0,-,N/A,,Mostly Cloudy,250,2015-07-19 22:12:00
3:56 PM,82.0,55.9,41,30.02,10.0,WNW,18.4,-,N/A,,Mostly Cloudy,290,2015-07-19 22:56:00
4:56 PM,79.0,55.9,45,30.02,10.0,WNW,16.1,-,N/A,,Overcast,290,2015-07-19 23:56:00
5:56 PM,77.0,55.0,47,30.02,10.0,WNW,17.3,-,N/A,,Mostly Cloudy,290,2015-07-20 00:56:00
6:56 PM,73.0,55.0,53,30.02,10.0,West,21.9,-,N/A,,Mostly Cloudy,280,2015-07-20 01:56:00
7:56 PM,71.1,55.0,57,30.04,10.0,West,17.3,-,N/A,,Mostly Cloudy,280,2015-07-20 02:56:00
8:56 PM,71.1,54.0,55,30.03,10.0,West,18.4,25.3,N/A,,Mostly Cloudy,280,2015-07-20 03:56:00
9:56 PM,73.0,53.1,49,30.04,10.0,West,11.5,-,N/A,,Mostly Cloudy,270,2015-07-20 04:56:00
10:56 PM,73.0,53.1,49,30.05,10.0,West,8.1,-,N/A,,Mostly Cloudy,280,2015-07-20 05:56:00
11:56 PM,71.1,55.0,57,30.04,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,300,2015-07-20 06:56:00


12:56 AM,70.0,55.0,59,30.02,10.0,WNW,9.2,-,N/A,,Mostly Cloudy,290,2015-07-20 07:56:00
1:56 AM,68.0,57.0,68,30.02,10.0,NNW,3.5,-,N/A,,Scattered Clouds,340,2015-07-20 08:56:00
2:56 AM,69.1,55.9,63,30.01,10.0,NW,5.8,-,N/A,,Partly Cloudy,310,2015-07-20 09:56:00
3:56 AM,70.0,61.0,73,30.01,10.0,NNW,4.6,-,N/A,,Clear,340,2015-07-20 10:56:00
4:56 AM,69.1,60.1,73,30.01,10.0,Calm,Calm,-,N/A,,Clear,0,2015-07-20 11:56:00
5:56 AM,69.1,59.0,70,30.01,10.0,NNW,3.5,-,N/A,,Scattered Clouds,330,2015-07-20 12:56:00
6:56 AM,68.0,57.9,70,30.01,10.0,NW,5.8,-,N/A,,Mostly Cloudy,310,2015-07-20 13:56:00
7:56 AM,71.1,59.0,66,30.02,10.0,NW,3.5,-,N/A,,Mostly Cloudy,310,2015-07-20 14:56:00
8:56 AM,73.0,62.1,68,30.02,10.0,NNE,5.8,-,N/A,,Scattered Clouds,20,2015-07-20 15:56:00
9:56 AM,75.0,60.1,60,30.01,10.0,NW,13.8,-,N/A,,Scattered Clouds,310,2015-07-20 16:56:00
10:56 AM,75.9,60.1,58,30.01,10.0,NW,16.1,-,N/A,,Mostly Cloudy,320,2015-07-20 17:56:00
11:56 AM,75.0,59.0,57,30.01,10.0,WNW,16.1,-,N/A,,Mostly Cloudy,300,2015-07-20 18:56:00
12:56 PM,73.0,57.9,59,30.00,10.0,NW,17.3,-,N/A,,Scattered Clouds,310,2015-07-20 19:56:00
1:56 PM,72.0,57.0,59,29.99,10.0,WNW,19.6,-,N/A,,Scattered Clouds,300,2015-07-20 20:56:00
2:56 PM,73.0,57.9,59,29.98,10.0,WNW,19.6,-,N/A,,Scattered Clouds,290,2015-07-20 21:56:00
3:56 PM,73.0,57.0,57,29.96,10.0,West,18.4,-,N/A,,Scattered Clouds,280,2015-07-20 22:56:00
4:56 PM,70.0,57.9,65,29.96,10.0,West,21.9,-,N/A,,Scattered Clouds,280,2015-07-20 23:56:00
5:56 PM,66.0,57.0,73,29.95,10.0,West,19.6,-,N/A,,Scattered Clouds,280,2015-07-21 00:56:00
6:56 PM,66.0,55.9,70,29.95,10.0,West,16.1,-,N/A,,Scattered Clouds,280,2015-07-21 01:56:00
7:56 PM,63.0,57.0,81,29.96,10.0,West,11.5,-,N/A,,Scattered Clouds,280,2015-07-21 02:56:00
8:56 PM,62.1,55.9,80,29.96,10.0,WNW,12.7,-,N/A,,Scattered Clouds,290,2015-07-21 03:56:00
9:56 PM,62.1,55.9,80,29.97,10.0,WNW,9.2,-,N/A,,Scattered Clouds,300,2015-07-21 04:56:00
10:56 PM,62.1,55.9,80,29.98,10.0,WNW,13.8,-,N/A,,Scattered Clouds,300,2015-07-21 05:56:00
11:56 PM,60.1,55.9,86,29.98,10.0,WNW,9.2,-,N/A,,Scattered Clouds,300,2015-07-21 06:56:00


12:56 AM,60.1,55.9,86,29.96,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,290,2015-07-21 07:56:00
1:56 AM,60.1,55.9,86,29.95,10.0,West,11.5,-,N/A,,Mostly Cloudy,270,2015-07-21 08:56:00
2:14 AM,60.8,55.4,82,29.94,10.0,West,11.5,-,N/A,,Mostly Cloudy,270,2015-07-21 09:14:00
2:56 AM,60.1,55.9,86,29.94,10.0,West,9.2,-,N/A,,Mostly Cloudy,270,2015-07-21 09:56:00
3:56 AM,60.1,55.9,86,29.94,10.0,West,9.2,-,N/A,,Overcast,270,2015-07-21 10:56:00
4:56 AM,60.1,55.9,86,29.95,10.0,WSW,9.2,-,N/A,,Overcast,240,2015-07-21 11:56:00
5:56 AM,60.1,55.9,86,29.95,10.0,SW,6.9,-,N/A,,Overcast,230,2015-07-21 12:56:00
6:33 AM,60.8,55.4,82,29.95,10.0,West,9.2,-,N/A,,Mostly Cloudy,260,2015-07-21 13:33:00
6:56 AM,60.1,55.9,86,29.95,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,290,2015-07-21 13:56:00
7:56 AM,61.0,55.9,83,29.95,10.0,WNW,4.6,-,N/A,,Mostly Cloudy,290,2015-07-21 14:56:00
8:38 AM,62.6,55.4,77,29.94,10.0,West,5.8,-,N/A,,Mostly Cloudy,270,2015-07-21 15:38:00
8:56 AM,64.0,55.9,75,29.94,10.0,WSW,8.1,-,N/A,,Scattered Clouds,250,2015-07-21 15:56:00
9:56 AM,64.9,57.0,75,29.93,10.0,WNW,13.8,-,N/A,,Scattered Clouds,290,2015-07-21 16:56:00
10:56 AM,66.0,57.0,73,29.93,10.0,WNW,17.3,-,N/A,,Scattered Clouds,290,2015-07-21 17:56:00
11:56 AM,68.0,57.0,68,29.93,10.0,WNW,17.3,-,N/A,,Scattered Clouds,290,2015-07-21 18:56:00
12:56 PM,69.1,57.0,65,29.91,10.0,West,15.0,20.7,N/A,,Partly Cloudy,270,2015-07-21 19:56:00
1:56 PM,70.0,57.0,63,29.90,10.0,WNW,19.6,27.6,N/A,,Scattered Clouds,290,2015-07-21 20:56:00
2:56 PM,69.1,55.9,63,29.90,10.0,WSW,23.0,27.6,N/A,,Scattered Clouds,250,2015-07-21 21:56:00
3:56 PM,66.9,55.9,68,29.88,10.0,West,19.6,25.3,N/A,,Scattered Clouds,270,2015-07-21 22:56:00
4:41 PM,64.4,55.4,73,29.87,10.0,West,20.7,29.9,N/A,,Mostly Cloudy,270,2015-07-21 23:41:00
4:56 PM,64.9,55.9,73,29.88,10.0,West,21.9,28.8,N/A,,Mostly Cloudy,270,2015-07-21 23:56:00
5:56 PM,64.0,55.9,75,29.87,10.0,West,19.6,-,N/A,,Mostly Cloudy,270,2015-07-22 00:56:00
6:56 PM,63.0,55.9,78,29.87,10.0,West,20.7,-,N/A,,Mostly Cloudy,260,2015-07-22 01:56:00
7:56 PM,62.1,55.9,80,29.87,10.0,WSW,12.7,-,N/A,,Mostly Cloudy,240,2015-07-22 02:56:00
8:25 PM,62.6,55.4,77,29.87,10.0,WSW,11.5,-,N/A,,Scattered Clouds,240,2015-07-22 03:25:00
8:56 PM,61.0,55.0,81,29.87,10.0,West,12.7,-,N/A,,Scattered Clouds,260,2015-07-22 03:56:00
9:56 PM,61.0,55.0,81,29.87,10.0,SW,10.4,-,N/A,,Mostly Cloudy,230,2015-07-22 04:56:00
10:56 PM,62.1,55.9,80,29.87,10.0,WSW,12.7,-,N/A,,Mostly Cloudy,240,2015-07-22 05:56:00
11:56 PM,61.0,55.0,81,29.86,10.0,WSW,11.5,-,N/A,,Scattered Clouds,240,2015-07-22 06:56:00


12:56 AM,62.1,55.0,78,29.86,10.0,WSW,8.1,-,N/A,,Scattered Clouds,250,2015-07-22 07:56:00
1:56 AM,61.0,55.0,81,29.85,10.0,West,8.1,-,N/A,,Scattered Clouds,260,2015-07-22 08:56:00
2:56 AM,61.0,55.0,81,29.84,10.0,West,9.2,-,N/A,,Scattered Clouds,270,2015-07-22 09:56:00
3:56 AM,61.0,54.0,78,29.84,10.0,WSW,5.8,-,N/A,,Scattered Clouds,240,2015-07-22 10:56:00
4:56 AM,60.1,54.0,80,29.85,10.0,WSW,5.8,-,N/A,,Scattered Clouds,240,2015-07-22 11:56:00
5:56 AM,60.1,53.1,78,29.86,10.0,West,6.9,-,N/A,,Partly Cloudy,260,2015-07-22 12:56:00
6:56 AM,61.0,53.1,75,29.87,10.0,West,10.4,-,N/A,,Partly Cloudy,260,2015-07-22 13:56:00
7:56 AM,62.1,53.1,72,29.88,10.0,West,10.4,-,N/A,,Scattered Clouds,260,2015-07-22 14:56:00
8:56 AM,64.0,54.0,70,29.89,10.0,West,15.0,-,N/A,,Scattered Clouds,260,2015-07-22 15:56:00
9:56 AM,64.9,53.1,65,29.89,10.0,West,18.4,-,N/A,,Scattered Clouds,260,2015-07-22 16:56:00
10:25 AM,64.4,53.6,68,29.90,10.0,WSW,17.3,-,N/A,,Mostly Cloudy,240,2015-07-22 17:25:00
10:56 AM,64.9,54.0,68,29.90,10.0,WSW,15.0,24.2,N/A,,Mostly Cloudy,240,2015-07-22 17:56:00
11:56 AM,64.0,53.1,67,29.91,10.0,WSW,18.4,-,N/A,,Mostly Cloudy,240,2015-07-22 18:56:00
12:25 PM,64.4,53.6,68,29.90,10.0,WSW,17.3,24.2,N/A,,Scattered Clouds,250,2015-07-22 19:25:00
12:56 PM,64.9,53.1,65,29.90,10.0,WSW,18.4,27.6,N/A,,Scattered Clouds,250,2015-07-22 19:56:00
1:56 PM,66.9,53.1,61,29.90,10.0,West,25.3,28.8,N/A,,Scattered Clouds,270,2015-07-22 20:56:00
2:56 PM,64.9,54.0,68,29.89,10.0,West,23.0,28.8,N/A,,Mostly Cloudy,260,2015-07-22 21:56:00
3:56 PM,66.0,54.0,65,29.89,10.0,West,24.2,28.8,N/A,,Mostly Cloudy,260,2015-07-22 22:56:00
4:56 PM,64.9,54.0,68,29.89,10.0,West,21.9,27.6,N/A,,Mostly Cloudy,270,2015-07-22 23:56:00
5:56 PM,63.0,54.0,72,29.88,10.0,WSW,15.0,25.3,N/A,,Mostly Cloudy,250,2015-07-23 00:56:00
6:56 PM,63.0,54.0,72,29.88,10.0,West,13.8,-,N/A,,Mostly Cloudy,260,2015-07-23 01:56:00
7:56 PM,62.1,54.0,75,29.89,10.0,WSW,12.7,-,N/A,,Mostly Cloudy,250,2015-07-23 02:56:00
8:56 PM,62.1,54.0,75,29.89,10.0,WSW,10.4,20.7,N/A,,Mostly Cloudy,250,2015-07-23 03:56:00
9:56 PM,61.0,54.0,78,29.91,10.0,WSW,10.4,-,N/A,,Mostly Cloudy,250,2015-07-23 04:56:00
10:56 PM,62.1,54.0,75,29.92,10.0,WSW,9.2,-,N/A,,Overcast,250,2015-07-23 05:56:00
11:56 PM,61.0,54.0,78,29.92,10.0,WSW,13.8,-,N/A,,Overcast,240,2015-07-23 06:56:00


12:56 AM,61.0,53.1,75,29.93,10.0,SW,10.4,-,N/A,,Overcast,230,2015-07-23 07:56:00
1:56 AM,61.0,54.0,78,29.92,10.0,WSW,11.5,-,N/A,,Overcast,250,2015-07-23 08:56:00
2:56 AM,61.0,54.0,78,29.93,10.0,SW,6.9,-,N/A,,Overcast,230,2015-07-23 09:56:00
3:56 AM,60.1,53.1,78,29.94,10.0,WSW,10.4,-,N/A,,Overcast,240,2015-07-23 10:56:00
4:56 AM,60.1,53.1,78,29.94,10.0,SW,11.5,-,N/A,,Overcast,220,2015-07-23 11:56:00
5:56 AM,60.1,53.1,78,29.96,10.0,SW,9.2,-,N/A,,Overcast,220,2015-07-23 12:56:00
6:56 AM,60.1,53.1,78,29.97,10.0,WSW,9.2,-,N/A,,Mostly Cloudy,240,2015-07-23 13:56:00
7:56 AM,60.1,53.1,78,29.99,10.0,SW,9.2,-,N/A,,Mostly Cloudy,220,2015-07-23 14:56:00
8:56 AM,61.0,53.1,75,30.00,10.0,WSW,8.1,-,N/A,,Overcast,250,2015-07-23 15:56:00
9:56 AM,62.1,53.1,72,30.01,10.0,WSW,11.5,-,N/A,,Mostly Cloudy,250,2015-07-23 16:56:00
10:56 AM,62.1,53.1,72,30.03,10.0,WSW,13.8,-,N/A,,Mostly Cloudy,240,2015-07-23 17:56:00
11:56 AM,64.0,53.1,67,30.04,10.0,WSW,15.0,-,N/A,,Mostly Cloudy,250,2015-07-23 18:56:00
12:56 PM,63.0,54.0,72,30.04,10.0,WSW,15.0,21.9,N/A,,Mostly Cloudy,240,2015-07-23 19:56:00
1:56 PM,66.9,54.0,63,30.04,10.0,West,16.1,23.0,N/A,,Mostly Cloudy,260,2015-07-23 20:56:00
2:56 PM,66.0,54.0,65,30.03,10.0,West,20.7,-,N/A,,Mostly Cloudy,260,2015-07-23 21:56:00
3:07 PM,66.2,53.6,64,30.03,10.0,West,20.7,28.8,N/A,,Mostly Cloudy,260,2015-07-23 22:07:00
3:56 PM,66.0,53.1,63,30.03,10.0,West,24.2,29.9,N/A,,Scattered Clouds,260,2015-07-23 22:56:00
4:56 PM,66.0,54.0,65,30.02,10.0,West,24.2,29.9,N/A,,Scattered Clouds,260,2015-07-23 23:56:00
5:56 PM,66.0,54.0,65,30.01,10.0,West,23.0,31.1,N/A,,Scattered Clouds,260,2015-07-24 00:56:00
6:56 PM,64.0,55.0,73,30.02,10.0,West,21.9,28.8,N/A,,Scattered Clouds,270,2015-07-24 01:56:00
7:56 PM,62.1,54.0,75,30.03,10.0,West,13.8,24.2,N/A,,Scattered Clouds,260,2015-07-24 02:56:00
8:56 PM,61.0,54.0,78,30.04,10.0,West,13.8,20.7,N/A,,Scattered Clouds,280,2015-07-24 03:56:00
9:56 PM,61.0,54.0,78,30.06,10.0,West,12.7,-,N/A,,Scattered Clouds,260,2015-07-24 04:56:00
10:56 PM,61.0,54.0,78,30.06,10.0,WSW,9.2,-,N/A,,Partly Cloudy,240,2015-07-24 05:56:00
11:56 PM,60.1,54.0,80,30.06,10.0,West,8.1,-,N/A,,Scattered Clouds,260,2015-07-24 06:56:00


12:56 AM,61.0,54.0,78,30.06,10.0,West,11.5,-,N/A,,Mostly Cloudy,280,2015-07-24 07:56:00
1:56 AM,61.0,54.0,78,30.06,10.0,West,11.5,18.4,N/A,,Mostly Cloudy,270,2015-07-24 08:56:00
2:56 AM,61.0,54.0,78,30.06,10.0,West,11.5,18.4,N/A,,Mostly Cloudy,260,2015-07-24 09:56:00
3:56 AM,60.1,53.1,78,30.06,10.0,West,6.9,-,N/A,,Mostly Cloudy,260,2015-07-24 10:56:00
4:33 AM,59.0,53.6,82,30.07,10.0,West,8.1,-,N/A,,Scattered Clouds,260,2015-07-24 11:33:00
4:56 AM,59.0,53.1,81,30.07,10.0,WSW,9.2,-,N/A,,Scattered Clouds,250,2015-07-24 11:56:00
5:56 AM,57.9,53.1,84,30.08,10.0,West,5.8,-,N/A,,Scattered Clouds,280,2015-07-24 12:56:00
6:56 AM,60.1,53.1,78,30.10,10.0,WSW,12.7,-,N/A,,Scattered Clouds,250,2015-07-24 13:56:00
7:56 AM,62.1,54.0,75,30.11,10.0,West,8.1,-,N/A,,Scattered Clouds,260,2015-07-24 14:56:00
8:56 AM,63.0,53.1,70,30.12,10.0,West,11.5,16.1,N/A,,Scattered Clouds,260,2015-07-24 15:56:00
9:56 AM,66.0,52.0,60,30.13,10.0,WSW,11.5,-,N/A,,Partly Cloudy,250,2015-07-24 16:56:00
10:56 AM,68.0,50.0,52,30.13,10.0,WNW,10.4,-,N/A,,Partly Cloudy,290,2015-07-24 17:56:00
11:56 AM,70.0,51.1,51,30.13,10.0,WNW,12.7,20.7,N/A,,Partly Cloudy,300,2015-07-24 18:56:00
12:56 PM,71.1,50.0,47,30.13,10.0,West,18.4,-,N/A,,Clear,280,2015-07-24 19:56:00
1:56 PM,72.0,51.1,48,30.12,10.0,West,17.3,-,N/A,,Clear,280,2015-07-24 20:56:00
2:56 PM,72.0,51.1,48,30.11,10.0,WNW,19.6,25.3,N/A,,Clear,290,2015-07-24 21:56:00
3:56 PM,71.1,52.0,51,30.10,10.0,West,21.9,-,N/A,,Partly Cloudy,280,2015-07-24 22:56:00
4:56 PM,69.1,52.0,54,30.09,10.0,West,24.2,-,N/A,,Partly Cloudy,270,2015-07-24 23:56:00
5:56 PM,68.0,53.1,59,30.08,10.0,West,26.5,33.4,N/A,,Partly Cloudy,270,2015-07-25 00:56:00
6:56 PM,66.9,53.1,61,30.08,10.0,West,25.3,-,N/A,,Partly Cloudy,270,2015-07-25 01:56:00
7:56 PM,64.0,54.0,70,30.08,10.0,West,18.4,-,N/A,,Partly Cloudy,270,2015-07-25 02:56:00
8:56 PM,63.0,55.0,75,30.09,10.0,West,18.4,24.2,N/A,,Partly Cloudy,270,2015-07-25 03:56:00
9:56 PM,62.1,55.0,78,30.10,10.0,West,10.4,-,N/A,,Partly Cloudy,270,2015-07-25 04:56:00
10:56 PM,61.0,55.0,81,30.10,10.0,West,13.8,-,N/A,,Partly Cloudy,270,2015-07-25 05:56:00
11:56 PM,59.0,54.0,83,30.10,10.0,West,10.4,-,N/A,,Partly Cloudy,270,2015-07-25 06:56:00


12:56 AM,59.0,54.0,83,30.10,10.0,WNW,9.2,-,N/A,,Partly Cloudy,290,2015-07-25 07:56:00
1:56 AM,59.0,54.0,83,30.09,10.0,West,6.9,-,N/A,,Scattered Clouds,270,2015-07-25 08:56:00
2:56 AM,59.0,54.0,83,30.09,10.0,SW,5.8,-,N/A,,Scattered Clouds,230,2015-07-25 09:56:00
3:56 AM,59.0,54.0,83,30.08,10.0,West,5.8,-,N/A,,Partly Cloudy,270,2015-07-25 10:56:00
4:42 AM,59.0,53.6,82,30.08,10.0,West,8.1,-,N/A,,Mostly Cloudy,270,2015-07-25 11:42:00
4:56 AM,59.0,55.0,87,30.08,10.0,West,6.9,-,N/A,,Overcast,270,2015-07-25 11:56:00
5:56 AM,59.0,54.0,83,30.09,10.0,West,13.8,19.6,N/A,,Mostly Cloudy,260,2015-07-25 12:56:00
