"","TimePST","TemperatureF","Dew.PointF","Humidity","Sea.Level.PressureIn","VisibilityMPH","Wind.Direction","Wind.SpeedMPH","Gust.SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","date","changedTime"
"3640","8:56 AM",55.9,48,"75",30.12,10,"West","8.1","-","N/A","","Overcast",270,"2015-05-19 15:56:00","05/19/2015",8
"3641","9:56 AM",55.9,48,"75",30.12,10,"WSW","13.8","-","N/A","","Overcast",250,"2015-05-19 16:56:00","05/19/2015",9
"3642","10:56 AM",57,48.9,"74",30.12,10,"West","11.5","17.3","N/A","","Overcast",260,"2015-05-19 17:56:00","05/19/2015",10
"3643","11:11 AM",57.2,48.2,"72",30.12,10,"West","10.4","-","N/A","","Overcast",270,"2015-05-19 18:11:00","05/19/2015",11
"3644","11:56 AM",59,48.9,"69",30.12,10,"West","11.5","19.6","N/A","","Overcast",260,"2015-05-19 18:56:00","05/19/2015",11
"3645","12:56 PM",60.1,46.9,"62",30.1,10,"West","8.1","19.6","N/A","","Mostly Cloudy",260,"2015-05-19 19:56:00","05/19/2015",12
"3646","1:56 PM",62.6,48.2,"59",30.09,10,"West","11.5","19.6","N/A","","Mostly Cloudy",260,"2015-05-19 20:56:00","05/19/2015",13
"3647","2:56 PM",62.1,48,"60",30.07,10,"WSW","13.8","-","N/A","","Mostly Cloudy",250,"2015-05-19 21:56:00","05/19/2015",14
"3648","3:56 PM",62.1,48,"60",30.06,10,"West","19.6","24.2","N/A","","Mostly Cloudy",260,"2015-05-19 22:56:00","05/19/2015",15
"3649","4:56 PM",61,46.9,"60",30.04,10,"West","17.3","26.5","N/A","","Mostly Cloudy",270,"2015-05-19 23:56:00","05/19/2015",16
"3650","5:56 PM",60.1,48.9,"67",30.02,10,"West","20.7","27.6","N/A","","Mostly Cloudy",260,"2015-05-20 00:56:00","05/20/2015",17
"3651","6:49 PM",59,48.2,"67",30.02,10,"WSW","16.1","-","N/A","","Mostly Cloudy",250,"2015-05-20 01:49:00","05/20/2015",18
"3652","6:56 PM",57.9,48.9,"72",30.03,10,"West","15.0","27.6","N/A","","Mostly Cloudy",260,"2015-05-20 01:56:00","05/20/2015",18
"3653","7:56 PM",57.2,48.2,"72",30.02,10,"West","13.8","19.6","N/A","","Mostly Cloudy",260,"2015-05-20 02:56:00","05/20/2015",19
"3654","8:56 PM",55.9,48.9,"77",30.02,10,"West","11.5","17.3","N/A","","Mostly Cloudy",260,"2015-05-20 03:56:00","05/20/2015",20
"3655","9:56 PM",57,48.9,"74",30.03,10,"WNW","8.1","18.4","N/A","","Mostly Cloudy",290,"2015-05-20 04:56:00","05/20/2015",21
"3656","10:56 PM",55.9,48,"75",30.03,10,"West","15.0","-","N/A","","Overcast",280,"2015-05-20 05:56:00","05/20/2015",22
"3657","11:56 PM",55.9,48,"75",30.01,10,"West","11.5","-","N/A","","Overcast",260,"2015-05-20 06:56:00","05/20/2015",23
"3658","12:56 AM",55.9,48.9,"77",30,10,"West","9.2","-","N/A","","Overcast",270,"2015-05-20 07:56:00","05/20/2015",0
"3659","1:41 AM",55.4,48.2,"77",29.99,10,"West","11.5","-","N/A","","Overcast",260,"2015-05-20 08:41:00","05/20/2015",1
"3660","1:56 AM",55.4,48.2,"77",29.99,10,"West","11.5","-","N/A","","Overcast",270,"2015-05-20 08:56:00","05/20/2015",1
"3661","2:56 AM",55.9,48,"75",29.98,10,"WSW","8.1","-","N/A","","Overcast",240,"2015-05-20 09:56:00","05/20/2015",2
"3662","3:56 AM",55.9,48.9,"77",29.97,10,"West","8.1","-","N/A","","Overcast",260,"2015-05-20 10:56:00","05/20/2015",3
"3663","4:56 AM",55.9,48.9,"77",29.96,10,"WSW","8.1","-","N/A","","Overcast",240,"2015-05-20 11:56:00","05/20/2015",4
"3664","5:28 AM",55.4,48.2,"77",29.96,10,"WSW","5.8","-","N/A","","Overcast",240,"2015-05-20 12:28:00","05/20/2015",5
"3665","5:56 AM",55.9,48,"75",29.96,10,"SSW","6.9","-","N/A","","Overcast",210,"2015-05-20 12:56:00","05/20/2015",5
"3666","6:56 AM",57,48,"72",29.96,10,"SSW","5.8","-","N/A","","Overcast",210,"2015-05-20 13:56:00","05/20/2015",6
"3667","7:56 AM",57,48.9,"74",29.97,10,"SSW","6.9","-","N/A","","Overcast",210,"2015-05-20 14:56:00","05/20/2015",7
"3668","8:31 AM",55.4,50,"82",29.98,10,"West","10.4","-","N/A","","Overcast",270,"2015-05-20 15:31:00","05/20/2015",8
"3669","8:56 AM",55.9,50,"80",29.98,10,"SW","9.2","-","N/A","","Overcast",230,"2015-05-20 15:56:00","05/20/2015",8
"3670","9:56 AM",55.9,50,"80",29.99,10,"WSW","8.1","-","N/A","","Overcast",240,"2015-05-20 16:56:00","05/20/2015",9
"3671","10:26 AM",57.2,48.2,"72",29.99,10,"SW","10.4","-","N/A","","Overcast",230,"2015-05-20 17:26:00","05/20/2015",10
"3672","10:56 AM",57.9,48.9,"72",30,10,"West","8.1","-","N/A","","Overcast",260,"2015-05-20 17:56:00","05/20/2015",10
"3673","11:56 AM",57.9,48.9,"72",30,10,"SW","11.5","-","N/A","","Overcast",230,"2015-05-20 18:56:00","05/20/2015",11
"3674","12:56 PM",60.1,48.9,"67",29.99,10,"West","16.1","-","N/A","","Overcast",270,"2015-05-20 19:56:00","05/20/2015",12
"3675","1:56 PM",61,48.9,"64",29.98,10,"West","17.3","-","N/A","","Overcast",270,"2015-05-20 20:56:00","05/20/2015",13
"3676","2:56 PM",60.1,48.9,"67",29.97,10,"West","12.7","-","N/A","","Overcast",280,"2015-05-20 21:56:00","05/20/2015",14
"3677","3:56 PM",60.1,48.9,"67",29.96,10,"West","16.1","-","N/A","","Overcast",270,"2015-05-20 22:56:00","05/20/2015",15
"3678","4:56 PM",60.1,48.9,"67",29.96,10,"West","13.8","-","N/A","","Mostly Cloudy",260,"2015-05-20 23:56:00","05/20/2015",16
"3679","5:56 PM",59,48.2,"67",29.95,10,"West","11.5","-","N/A","","Mostly Cloudy",270,"2015-05-21 00:56:00","05/21/2015",17
"3680","6:56 PM",59,48,"67",29.94,10,"West","11.5","19.6","N/A","","Mostly Cloudy",280,"2015-05-21 01:56:00","05/21/2015",18
"3681","7:56 PM",57,48.9,"74",29.96,10,"WSW","11.5","-","N/A","","Mostly Cloudy",250,"2015-05-21 02:56:00","05/21/2015",19
"3682","8:56 PM",57,50,"77",29.97,10,"WSW","11.5","-","N/A","","Overcast",250,"2015-05-21 03:56:00","05/21/2015",20
"3683","9:56 PM",57,50,"77",29.98,10,"WSW","11.5","-","N/A","","Overcast",240,"2015-05-21 04:56:00","05/21/2015",21
"3684","10:56 PM",57,50,"77",29.98,10,"West","6.9","-","0.00","","Overcast",260,"2015-05-21 05:56:00","05/21/2015",22
"3685","11:30 PM",57.2,50,"77",29.98,10,"SW","6.9","-","N/A","","Overcast",220,"2015-05-21 06:30:00","05/21/2015",23
"3686","11:56 PM",57,50,"77",29.97,10,"WSW","6.9","-","N/A","","Overcast",240,"2015-05-21 06:56:00","05/21/2015",23
"3687","12:56 AM",55.9,50,"80",29.97,10,"SW","5.8","-","N/A","","Overcast",230,"2015-05-21 07:56:00","05/21/2015",0
"3688","1:40 AM",55.4,51.8,"88",29.95,10,"SW","5.8","-","N/A","","Overcast",220,"2015-05-21 08:40:00","05/21/2015",1
"3689","1:56 AM",55.9,50,"80",29.95,10,"SW","3.5","-","N/A","","Mostly Cloudy",220,"2015-05-21 08:56:00","05/21/2015",1
"3690","2:23 AM",57.2,51.8,"82",29.95,10,"West","5.8","-","0.00","","Light Drizzle",260,"2015-05-21 09:23:00","05/21/2015",2
"3691","2:56 AM",55.9,52,"87",29.94,10,"SSW","3.5","-","0.01","","Overcast",200,"2015-05-21 09:56:00","05/21/2015",2
"3692","3:22 AM",55.4,51.8,"88",29.94,10,"SW","5.8","-","N/A","","Mostly Cloudy",230,"2015-05-21 10:22:00","05/21/2015",3
"3693","3:56 AM",55.9,51.1,"84",29.94,10,"Calm","Calm","-","N/A","","Overcast",0,"2015-05-21 10:56:00","05/21/2015",3
"3694","4:56 AM",55.9,50,"80",29.94,10,"WSW","4.6","-","N/A","","Overcast",240,"2015-05-21 11:56:00","05/21/2015",4
"3695","5:40 AM",57.2,50,"77",29.93,10,"South","3.5","-","N/A","","Overcast",190,"2015-05-21 12:40:00","05/21/2015",5
"3696","5:56 AM",57,51.1,"81",29.94,10,"SW","5.8","-","N/A","","Overcast",220,"2015-05-21 12:56:00","05/21/2015",5
"3697","6:10 AM",57.2,51.8,"82",29.94,10,"West","5.8","-","N/A","","Overcast",260,"2015-05-21 13:10:00","05/21/2015",6
"3698","6:56 AM",55.9,53.1,"90",29.95,6,"WSW","4.6","-","0.00","","Overcast",250,"2015-05-21 13:56:00","05/21/2015",6
"3699","7:56 AM",55.9,52,"87",29.96,10,"West","6.9","-","N/A","","Overcast",270,"2015-05-21 14:56:00","05/21/2015",7
"3700","8:21 AM",55.4,53.6,"94",29.96,7,"West","6.9","-","N/A","","Overcast",260,"2015-05-21 15:21:00","05/21/2015",8
"3701","8:56 AM",57,53.1,"87",29.96,10,"WNW","5.8","-","N/A","","Overcast",290,"2015-05-21 15:56:00","05/21/2015",8
"3702","9:56 AM",59,53.1,"81",29.96,10,"WNW","6.9","-","N/A","","Overcast",290,"2015-05-21 16:56:00","05/21/2015",9
"3703","10:56 AM",63,52,"67",29.95,10,"WNW","8.1","-","N/A","","Overcast",300,"2015-05-21 17:56:00","05/21/2015",10
"3704","11:56 AM",64,51.1,"63",29.96,10,"West","11.5","-","N/A","","Mostly Cloudy",280,"2015-05-21 18:56:00","05/21/2015",11
"3705","12:30 PM",64.4,51.8,"64",29.96,10,"WNW","10.4","-","N/A","","Overcast",300,"2015-05-21 19:30:00","05/21/2015",12
"3706","12:56 PM",64.9,51.1,"61",29.95,10,"West","12.7","-","N/A","","Overcast",270,"2015-05-21 19:56:00","05/21/2015",12
"3707","1:56 PM",64.4,51.8,"64",29.95,10,"WSW","12.7","18.4","N/A","","Overcast",240,"2015-05-21 20:56:00","05/21/2015",13
"3708","2:56 PM",66,51.1,"59",29.95,10,"West","13.8","-","N/A","","Mostly Cloudy",260,"2015-05-21 21:56:00","05/21/2015",14
"3709","3:56 PM",62.6,51.8,"68",29.95,10,"West","15.0","-","N/A","","Mostly Cloudy",270,"2015-05-21 22:56:00","05/21/2015",15
"3710","4:56 PM",62.1,52,"70",29.95,10,"WSW","15.0","20.7","N/A","","Mostly Cloudy",250,"2015-05-21 23:56:00","05/21/2015",16
"3711","5:43 PM",62.6,51.8,"68",29.95,10,"WSW","13.8","-","N/A","","Mostly Cloudy",240,"2015-05-22 00:43:00","05/22/2015",17
"3712","5:56 PM",62.1,51.1,"67",29.95,10,"WSW","12.7","-","N/A","","Mostly Cloudy",250,"2015-05-22 00:56:00","05/22/2015",17
"3713","6:56 PM",61,51.1,"70",29.95,10,"WSW","16.1","-","N/A","","Mostly Cloudy",250,"2015-05-22 01:56:00","05/22/2015",18
"3714","7:56 PM",60.1,52,"75",29.96,10,"WSW","11.5","-","N/A","","Mostly Cloudy",250,"2015-05-22 02:56:00","05/22/2015",19
"3715","8:56 PM",59,52,"78",29.97,10,"WSW","11.5","-","N/A","","Mostly Cloudy",250,"2015-05-22 03:56:00","05/22/2015",20
"3716","9:56 PM",57.9,52,"81",29.98,10,"WSW","13.8","-","N/A","","Mostly Cloudy",250,"2015-05-22 04:56:00","05/22/2015",21
"3717","10:56 PM",57.9,51.1,"78",29.99,10,"West","10.4","-","N/A","","Mostly Cloudy",260,"2015-05-22 05:56:00","05/22/2015",22
"3718","11:56 PM",57,51.1,"81",29.99,10,"WSW","6.9","-","N/A","","Mostly Cloudy",250,"2015-05-22 06:56:00","05/22/2015",23
"3719","12:35 AM",57.2,51.8,"82",29.99,10,"WSW","5.8","-","N/A","","Mostly Cloudy",250,"2015-05-22 07:35:00","05/22/2015",0
"3720","12:56 AM",57.9,51.1,"78",29.99,10,"West","4.6","-","N/A","","Mostly Cloudy",260,"2015-05-22 07:56:00","05/22/2015",0
"3721","1:56 AM",57.9,52,"81",29.99,10,"West","8.1","-","N/A","","Mostly Cloudy",260,"2015-05-22 08:56:00","05/22/2015",1
"3722","2:56 AM",57,52,"83",29.99,10,"West","8.1","-","0.01","","Mostly Cloudy",280,"2015-05-22 09:56:00","05/22/2015",2
"3723","3:56 AM",57,51.1,"81",29.99,10,"West","10.4","-","N/A","","Mostly Cloudy",270,"2015-05-22 10:56:00","05/22/2015",3
"3724","4:56 AM",55.9,51.1,"84",29.99,10,"West","10.4","-","N/A","","Mostly Cloudy",270,"2015-05-22 11:56:00","05/22/2015",4
"3725","5:56 AM",55.9,50,"80",30,10,"West","11.5","-","N/A","","Mostly Cloudy",270,"2015-05-22 12:56:00","05/22/2015",5
"3726","6:56 AM",57,50,"77",30,10,"SW","9.2","-","N/A","","Mostly Cloudy",230,"2015-05-22 13:56:00","05/22/2015",6
"3727","7:56 AM",57.9,50,"75",30.01,10,"West","8.1","-","N/A","","Mostly Cloudy",270,"2015-05-22 14:56:00","05/22/2015",7
"3728","8:56 AM",59,51.1,"75",30.02,10,"West","11.5","-","N/A","","Mostly Cloudy",270,"2015-05-22 15:56:00","05/22/2015",8
"3729","9:56 AM",60.1,51.1,"72",30.03,10,"West","12.7","-","N/A","","Mostly Cloudy",260,"2015-05-22 16:56:00","05/22/2015",9
"3730","10:56 AM",63,52,"67",30.03,10,"WNW","12.7","-","N/A","","Mostly Cloudy",290,"2015-05-22 17:56:00","05/22/2015",10
"3731","11:56 AM",62.1,51.1,"67",30.04,10,"West","10.4","-","N/A","","Mostly Cloudy",270,"2015-05-22 18:56:00","05/22/2015",11
"3732","12:23 PM",60.8,51.8,"72",30.04,10,"WSW","10.4","-","N/A","","Overcast",240,"2015-05-22 19:23:00","05/22/2015",12
"3733","12:56 PM",62.1,52,"70",30.04,10,"West","11.5","-","N/A","","Overcast",260,"2015-05-22 19:56:00","05/22/2015",12
"3734","1:56 PM",62.1,51.1,"67",30.04,10,"West","16.1","-","N/A","","Overcast",270,"2015-05-22 20:56:00","05/22/2015",13
"3735","2:56 PM",61,52,"72",30.04,10,"West","17.3","-","N/A","","Overcast",260,"2015-05-22 21:56:00","05/22/2015",14
"3736","3:56 PM",61,52,"72",30.04,10,"West","15.0","-","N/A","","Overcast",260,"2015-05-22 22:56:00","05/22/2015",15
"3737","4:56 PM",61,51.1,"70",30.04,10,"West","10.4","20.7","N/A","","Overcast",270,"2015-05-22 23:56:00","05/22/2015",16
"3738","5:46 PM",60.8,48.2,"63",30.05,10,"West","18.4","-","N/A","","Overcast",280,"2015-05-23 00:46:00","05/23/2015",17
"3739","5:56 PM",60.1,48.9,"67",30.05,10,"West","18.4","24.2","N/A","","Overcast",280,"2015-05-23 00:56:00","05/23/2015",17
"3740","6:56 PM",59,48.9,"69",30.05,10,"West","13.8","20.7","N/A","","Overcast",270,"2015-05-23 01:56:00","05/23/2015",18
"3741","7:56 PM",59,50,"72",30.06,10,"West","12.7","23.0","N/A","","Overcast",260,"2015-05-23 02:56:00","05/23/2015",19
"3742","8:56 PM",57.9,50,"75",30.07,10,"West","10.4","20.7","N/A","","Overcast",260,"2015-05-23 03:56:00","05/23/2015",20
"3743","9:56 PM",57,48.9,"74",30.08,10,"West","8.1","18.4","N/A","","Overcast",270,"2015-05-23 04:56:00","05/23/2015",21
"3744","10:56 PM",57.9,50,"75",30.08,10,"West","8.1","-","N/A","","Overcast",260,"2015-05-23 05:56:00","05/23/2015",22
"3745","11:45 PM",57.2,50,"77",30.08,10,"West","11.5","-","N/A","","Overcast",260,"2015-05-23 06:45:00","05/23/2015",23
"3746","11:56 PM",57,50,"77",30.08,10,"West","10.4","-","N/A","","Overcast",260,"2015-05-23 06:56:00","05/23/2015",23
"3747","12:56 AM",57,50,"77",30.08,10,"WSW","10.4","-","N/A","","Overcast",250,"2015-05-23 07:56:00","05/23/2015",0
"3748","1:24 AM",57.2,48.2,"72",30.08,10,"SW","8.1","-","N/A","","Overcast",230,"2015-05-23 08:24:00","05/23/2015",1
"3749","1:56 AM",55.9,50,"80",30.08,10,"WSW","9.2","-","N/A","","Overcast",250,"2015-05-23 08:56:00","05/23/2015",1
"3750","2:12 AM",55.4,50,"82",30.07,9,"WSW","6.9","-","N/A","","Overcast",240,"2015-05-23 09:12:00","05/23/2015",2
"3751","2:56 AM",55.9,51.1,"84",30.08,10,"WSW","10.4","-","N/A","","Overcast",250,"2015-05-23 09:56:00","05/23/2015",2
"3752","3:15 AM",55.4,51.8,"88",30.07,9,"WSW","10.4","-","N/A","","Overcast",250,"2015-05-23 10:15:00","05/23/2015",3
"3753","3:56 AM",55,50,"83",30.07,10,"WSW","12.7","-","N/A","","Overcast",250,"2015-05-23 10:56:00","05/23/2015",3
"3754","4:56 AM",54,50,"86",30.07,10,"WSW","13.8","-","N/A","","Overcast",250,"2015-05-23 11:56:00","05/23/2015",4
"3755","5:44 AM",55.4,48.2,"77",30.07,10,"WSW","11.5","-","N/A","","Overcast",240,"2015-05-23 12:44:00","05/23/2015",5
"3756","5:56 AM",54,48.9,"83",30.07,10,"West","13.8","-","N/A","","Overcast",260,"2015-05-23 12:56:00","05/23/2015",5
"3757","6:41 AM",55.4,48.2,"77",30.08,10,"WSW","9.2","-","N/A","","Overcast",240,"2015-05-23 13:41:00","05/23/2015",6
"3758","6:56 AM",55,48.9,"80",30.09,10,"WSW","12.7","19.6","N/A","","Overcast",250,"2015-05-23 13:56:00","05/23/2015",6
"3759","7:56 AM",54,48.9,"83",30.1,10,"WSW","13.8","-","N/A","","Overcast",240,"2015-05-23 14:56:00","05/23/2015",7
"3760","8:56 AM",55,48.9,"80",30.11,10,"West","11.5","-","N/A","","Overcast",280,"2015-05-23 15:56:00","05/23/2015",8
"3761","9:56 AM",55.9,48,"75",30.1,10,"West","15.0","-","N/A","","Mostly Cloudy",260,"2015-05-23 16:56:00","05/23/2015",9
"3762","10:56 AM",57,48,"72",30.1,10,"West","15.0","-","N/A","","Mostly Cloudy",260,"2015-05-23 17:56:00","05/23/2015",10
"3763","11:32 AM",57.2,48.2,"72",30.11,10,"WSW","13.8","19.6","N/A","","Mostly Cloudy",240,"2015-05-23 18:32:00","05/23/2015",11
"3764","11:56 AM",57.9,48.9,"72",30.11,10,"WSW","13.8","-","N/A","","Overcast",240,"2015-05-23 18:56:00","05/23/2015",11
"3765","12:56 PM",59,48.9,"69",30.1,10,"SW","12.7","23.0","N/A","","Overcast",230,"2015-05-23 19:56:00","05/23/2015",12
"3766","1:22 PM",59,48.2,"67",30.1,10,"West","15.0","-","N/A","","Overcast",260,"2015-05-23 20:22:00","05/23/2015",13
"3767","1:56 PM",59,48.9,"69",30.1,10,"WSW","15.0","-","N/A","","Overcast",240,"2015-05-23 20:56:00","05/23/2015",13
"3768","2:56 PM",62.1,48.9,"62",30.08,10,"West","12.7","-","N/A","","Mostly Cloudy",270,"2015-05-23 21:56:00","05/23/2015",14
"3769","3:56 PM",61,48,"62",30.07,10,"WSW","17.3","-","N/A","","Mostly Cloudy",250,"2015-05-23 22:56:00","05/23/2015",15
"3770","4:56 PM",60.1,48.9,"67",30.05,10,"West","20.7","28.8","N/A","","Scattered Clouds",270,"2015-05-23 23:56:00","05/23/2015",16
"3771","5:56 PM",59,48.9,"69",30.05,10,"West","23.0","27.6","N/A","","Scattered Clouds",260,"2015-05-24 00:56:00","05/24/2015",17
"3772","6:56 PM",57.9,48.9,"72",30.05,10,"West","21.9","-","N/A","","Scattered Clouds",260,"2015-05-24 01:56:00","05/24/2015",18
"3773","7:49 PM",57.2,48.2,"72",30.04,10,"West","24.2","31.1","N/A","","Mostly Cloudy",260,"2015-05-24 02:49:00","05/24/2015",19
"3774","7:56 PM",55.9,48,"75",30.04,10,"West","25.3","34.5","N/A","","Mostly Cloudy",270,"2015-05-24 02:56:00","05/24/2015",19
"3775","8:56 PM",55.9,48,"75",30.06,10,"West","15.0","26.5","N/A","","Overcast",260,"2015-05-24 03:56:00","05/24/2015",20
"3776","9:56 PM",55,48,"77",30.07,10,"WSW","17.3","21.9","N/A","","Overcast",250,"2015-05-24 04:56:00","05/24/2015",21
"3777","10:48 PM",55.4,48.2,"77",30.07,10,"WSW","13.8","18.4","N/A","","Overcast",250,"2015-05-24 05:48:00","05/24/2015",22
"3778","10:56 PM",55,48.9,"80",30.07,10,"WSW","8.1","-","N/A","","Overcast",240,"2015-05-24 05:56:00","05/24/2015",22
"3779","11:56 PM",55,48.9,"80",30.06,10,"West","6.9","-","N/A","","Overcast",260,"2015-05-24 06:56:00","05/24/2015",23
"3780","12:56 AM",53.6,48.2,"82",30.06,10,"West","8.1","-","N/A","","Overcast",260,"2015-05-24 07:56:00","05/24/2015",0
"3781","1:56 AM",54,48,"80",30.04,10,"Variable","3.5","-","N/A","","Mostly Cloudy",0,"2015-05-24 08:56:00","05/24/2015",1
"3782","2:56 AM",54,48,"80",30.02,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2015-05-24 09:56:00","05/24/2015",2
"3783","3:07 AM",53.6,48.2,"82",30.01,10,"SW","4.6","-","N/A","","Scattered Clouds",230,"2015-05-24 10:07:00","05/24/2015",3
"3784","3:56 AM",53.1,48,"83",30.01,10,"West","3.5","-","N/A","","Partly Cloudy",260,"2015-05-24 10:56:00","05/24/2015",3
"3785","4:56 AM",52,48,"86",30,10,"WNW","4.6","-","N/A","","Partly Cloudy",290,"2015-05-24 11:56:00","05/24/2015",4
"3786","5:51 AM",51.8,46.4,"82",30.01,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2015-05-24 12:51:00","05/24/2015",5
"3787","5:56 AM",52,46.9,"83",30.01,10,"SW","3.5","-","N/A","","Partly Cloudy",230,"2015-05-24 12:56:00","05/24/2015",5
"3788","6:56 AM",54,48.9,"83",30.03,10,"SSW","3.5","-","N/A","","Scattered Clouds",210,"2015-05-24 13:56:00","05/24/2015",6
"3789","7:01 AM",53.6,48.2,"82",30.03,10,"South","3.5","-","N/A","","Mostly Cloudy",180,"2015-05-24 14:01:00","05/24/2015",7
"3790","7:56 AM",55,48.9,"80",30.04,10,"WSW","8.1","-","N/A","","Mostly Cloudy",240,"2015-05-24 14:56:00","05/24/2015",7
"3791","8:56 AM",55,48.9,"80",30.05,10,"WSW","11.5","-","N/A","","Mostly Cloudy",240,"2015-05-24 15:56:00","05/24/2015",8
"3792","9:56 AM",55.9,48.9,"77",30.04,10,"West","9.2","-","N/A","","Mostly Cloudy",260,"2015-05-24 16:56:00","05/24/2015",9
"3793","10:56 AM",57,48.9,"74",30.05,10,"West","16.1","-","N/A","","Mostly Cloudy",270,"2015-05-24 17:56:00","05/24/2015",10
"3794","11:56 AM",57.9,48.9,"72",30.04,10,"West","18.4","-","N/A","","Mostly Cloudy",260,"2015-05-24 18:56:00","05/24/2015",11
"3795","12:56 PM",61,50,"67",30.04,10,"WSW","16.1","-","N/A","","Mostly Cloudy",250,"2015-05-24 19:56:00","05/24/2015",12
"3796","1:56 PM",60.1,50,"69",30.03,10,"WSW","18.4","-","N/A","","Mostly Cloudy",250,"2015-05-24 20:56:00","05/24/2015",13
"3797","2:56 PM",60.1,48.9,"67",30.01,10,"WSW","17.3","25.3","N/A","","Mostly Cloudy",240,"2015-05-24 21:56:00","05/24/2015",14
"3798","3:56 PM",57.9,48.9,"72",30,10,"West","17.3","25.3","N/A","","Mostly Cloudy",260,"2015-05-24 22:56:00","05/24/2015",15
"3799","4:56 PM",57.9,48.9,"72",29.99,10,"West","13.8","-","N/A","","Mostly Cloudy",270,"2015-05-24 23:56:00","05/24/2015",16
"3800","5:56 PM",57,50,"77",29.99,9,"West","17.3","25.3","N/A","","Overcast",260,"2015-05-25 00:56:00","05/25/2015",17
"3801","6:56 PM",55.9,48.9,"77",29.98,10,"West","13.8","-","N/A","","Overcast",270,"2015-05-25 01:56:00","05/25/2015",18
"3802","7:56 PM",55.9,50,"80",29.99,9,"WSW","10.4","-","N/A","","Overcast",250,"2015-05-25 02:56:00","05/25/2015",19
"3803","8:22 PM",55.4,50,"82",29.99,10,"West","12.7","-","N/A","","Overcast",260,"2015-05-25 03:22:00","05/25/2015",20
"3804","8:56 PM",55.9,50,"80",29.99,10,"West","13.8","-","N/A","","Overcast",260,"2015-05-25 03:56:00","05/25/2015",20
"3805","9:56 PM",55.9,50,"80",30,10,"West","9.2","-","N/A","","Overcast",280,"2015-05-25 04:56:00","05/25/2015",21
"3806","10:56 PM",55.9,50,"80",30,10,"SW","8.1","-","N/A","","Overcast",230,"2015-05-25 05:56:00","05/25/2015",22
"3807","11:56 PM",55.9,50,"80",29.99,10,"West","6.9","-","N/A","","Overcast",260,"2015-05-25 06:56:00","05/25/2015",23
"3808","12:56 AM",55.9,50,"80",29.98,10,"WSW","5.8","-","N/A","","Overcast",240,"2015-05-25 07:56:00","05/25/2015",0
"3809","1:56 AM",55,50,"83",29.97,10,"WSW","5.8","-","N/A","","Overcast",250,"2015-05-25 08:56:00","05/25/2015",1
"3810","2:56 AM",55,48.9,"80",29.96,10,"WSW","8.1","-","N/A","","Overcast",250,"2015-05-25 09:56:00","05/25/2015",2
"3811","3:43 AM",53.6,50,"88",29.96,7,"West","10.4","-","0.00","","Overcast",270,"2015-05-25 10:43:00","05/25/2015",3
"3812","3:56 AM",53.1,50,"89",29.96,7,"West","9.2","-","0.00","","Overcast",270,"2015-05-25 10:56:00","05/25/2015",3
"3813","4:17 AM",53.6,48.2,"82",29.96,9,"West","10.4","-","N/A","","Overcast",260,"2015-05-25 11:17:00","05/25/2015",4
"3814","4:56 AM",53.1,48.9,"86",29.96,9,"West","8.1","-","N/A","","Overcast",270,"2015-05-25 11:56:00","05/25/2015",4
"3815","5:49 AM",53.6,48.2,"82",29.96,9,"West","8.1","-","N/A","","Overcast",260,"2015-05-25 12:49:00","05/25/2015",5
"3816","5:56 AM",53.1,48.9,"86",29.96,9,"West","8.1","-","N/A","","Overcast",270,"2015-05-25 12:56:00","05/25/2015",5
"3817","6:56 AM",53.1,48,"83",29.97,10,"WSW","9.2","-","N/A","","Overcast",250,"2015-05-25 13:56:00","05/25/2015",6
"3818","7:17 AM",53.6,48.2,"82",29.97,9,"WSW","5.8","-","N/A","","Overcast",240,"2015-05-25 14:17:00","05/25/2015",7
"3819","7:56 AM",53.1,48.9,"86",29.98,10,"WSW","6.9","-","N/A","","Overcast",240,"2015-05-25 14:56:00","05/25/2015",7
"3820","8:56 AM",54,48.9,"83",29.99,10,"WSW","8.1","-","N/A","","Overcast",240,"2015-05-25 15:56:00","05/25/2015",8
"3821","9:56 AM",55.9,48.9,"77",29.99,10,"West","10.4","-","N/A","","Overcast",260,"2015-05-25 16:56:00","05/25/2015",9
"3822","10:16 AM",55.4,48.2,"77",29.99,10,"West","11.5","-","N/A","","Overcast",270,"2015-05-25 17:16:00","05/25/2015",10
"3823","10:56 AM",55.9,48.9,"77",30,10,"West","9.2","-","N/A","","Overcast",270,"2015-05-25 17:56:00","05/25/2015",10
"3824","11:56 AM",59,48.9,"69",30,10,"West","15.0","-","N/A","","Overcast",260,"2015-05-25 18:56:00","05/25/2015",11
"3825","12:56 PM",61,48.9,"64",30.01,10,"West","16.1","25.3","N/A","","Mostly Cloudy",260,"2015-05-25 19:56:00","05/25/2015",12
"3826","1:56 PM",62.1,48.9,"62",29.99,10,"West","20.7","-","N/A","","Mostly Cloudy",270,"2015-05-25 20:56:00","05/25/2015",13
"3827","2:56 PM",61,48.9,"64",29.99,10,"West","18.4","-","N/A","","Mostly Cloudy",260,"2015-05-25 21:56:00","05/25/2015",14
